Date,Source,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
12/15/2023,AQS,1,12,ppb,11,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/16/2023,AQS,1,17.2,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/17/2023,AQS,1,17.8,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/18/2023,AQS,1,10.3,ppb,9,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/19/2023,AQS,1,16.8,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/20/2023,AQS,1,28.8,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/21/2023,AQS,1,23.2,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/22/2023,AQS,1,21.7,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/23/2023,AQS,1,18,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/24/2023,AQS,1,11.8,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/25/2023,AQS,1,11.5,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/26/2023,AQS,1,20.5,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/27/2023,AQS,1,16.2,ppb,15,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/28/2023,AQS,1,13.3,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/29/2023,AQS,1,12.1,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/30/2023,AQS,1,9.8,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/31/2023,AQS,1,10.4,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/01/2024,AQS,1,7.9,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/02/2024,AQS,1,11.9,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/03/2024,AQS,1,15.4,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/04/2024,AQS,1,14.9,ppb,13,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/05/2024,AQS,1,13.5,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/06/2024,AQS,1,11.6,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/07/2024,AQS,1,22.8,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/08/2024,AQS,1,31.1,ppb,29,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/09/2024,AQS,1,19.3,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/10/2024,AQS,1,7.6,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/11/2024,AQS,1,14.6,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/12/2024,AQS,1,20.8,ppb,19,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/13/2024,AQS,1,10.8,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/14/2024,AQS,1,6.7,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/15/2024,AQS,1,19.4,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/16/2024,AQS,1,20.1,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/17/2024,AQS,1,15.9,ppb,14,Rochester Near-Road,20,83,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/18/2024,AQS,1,18.6,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/19/2024,AQS,1,20.7,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/20/2024,AQS,1,11.3,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/21/2024,AQS,1,19.1,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/22/2024,AQS,1,20.1,ppb,19,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/23/2024,AQS,1,22.8,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/24/2024,AQS,1,24.2,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/25/2024,AQS,1,18.8,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/26/2024,AQS,1,12.6,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/27/2024,AQS,1,15.7,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/28/2024,AQS,1,8,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/29/2024,AQS,1,19.2,ppb,18,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/30/2024,AQS,1,18.9,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
01/31/2024,AQS,1,20,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/01/2024,AQS,1,12.3,ppb,11,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/02/2024,AQS,1,8.7,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/03/2024,AQS,1,22.6,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/04/2024,AQS,1,24.6,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/05/2024,AQS,1,27.2,ppb,25,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/06/2024,AQS,1,37.8,ppb,35,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/07/2024,AQS,1,27.6,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/08/2024,AQS,1,25.1,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/09/2024,AQS,1,15.1,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/10/2024,AQS,1,6.2,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/11/2024,AQS,1,7.6,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/12/2024,AQS,1,13.1,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/13/2024,AQS,1,20.2,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/14/2024,AQS,1,15,ppb,14,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/15/2024,AQS,1,28.1,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/16/2024,AQS,1,10.2,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/17/2024,AQS,1,18.8,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/18/2024,AQS,1,6.4,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/19/2024,AQS,1,27.8,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/20/2024,AQS,1,24.3,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/21/2024,AQS,1,24.4,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/22/2024,AQS,1,11.2,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/23/2024,AQS,1,13.9,ppb,12,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/24/2024,AQS,1,9,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/25/2024,AQS,1,19.2,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/26/2024,AQS,1,17.8,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/27/2024,AQS,1,28.2,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/28/2024,AQS,1,7.7,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
02/29/2024,AQS,1,20.7,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/01/2024,AQS,1,21.8,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/02/2024,AQS,1,16.7,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/03/2024,AQS,1,23.3,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/04/2024,AQS,1,11.1,ppb,10,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/05/2024,AQS,1,10.8,ppb,9,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/06/2024,AQS,1,8.9,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/07/2024,AQS,1,25.9,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/08/2024,AQS,1,25.4,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/09/2024,AQS,1,7.3,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/10/2024,AQS,1,8,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/11/2024,AQS,1,8.7,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/12/2024,AQS,1,31.7,ppb,29,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/13/2024,AQS,1,25.5,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/14/2024,AQS,1,23.2,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/15/2024,AQS,1,9.6,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/16/2024,AQS,1,7.3,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/17/2024,AQS,1,5.7,ppb,5,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/18/2024,AQS,1,10.6,ppb,9,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/19/2024,AQS,1,11.2,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/20/2024,AQS,1,12.7,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/21/2024,AQS,1,6.8,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/22/2024,AQS,1,29,ppb,27,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/23/2024,AQS,1,17.4,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/24/2024,AQS,1,8.6,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/25/2024,AQS,1,10.5,ppb,9,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/26/2024,AQS,1,12,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/27/2024,AQS,1,14.7,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/28/2024,AQS,1,13.9,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/29/2024,AQS,1,31,ppb,29,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/30/2024,AQS,1,10.4,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
03/31/2024,AQS,1,14.1,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/01/2024,AQS,1,17.7,ppb,16,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/02/2024,AQS,1,8.4,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/03/2024,AQS,1,10.4,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/04/2024,AQS,1,9.7,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/05/2024,AQS,1,12,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/06/2024,AQS,1,23.1,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/07/2024,AQS,1,17.8,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/08/2024,AQS,1,20.9,ppb,19,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/09/2024,AQS,1,18.8,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/10/2024,AQS,1,28.8,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/11/2024,AQS,1,14.7,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/12/2024,AQS,1,9.1,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/13/2024,AQS,1,6.7,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/14/2024,AQS,1,21.4,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/15/2024,AQS,1,28.2,ppb,26,Rochester Near-Road,20,83,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/16/2024,AQS,1,23.5,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/17/2024,AQS,1,20.2,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/18/2024,AQS,1,12.5,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/19/2024,AQS,1,11.2,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/20/2024,AQS,1,10.2,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/21/2024,AQS,1,6.4,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/22/2024,AQS,1,26,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/23/2024,AQS,1,16.2,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/24/2024,AQS,1,31.6,ppb,29,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/25/2024,AQS,1,30.2,ppb,28,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/26/2024,AQS,1,25.6,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/27/2024,AQS,1,13.7,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/28/2024,AQS,1,12.2,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/29/2024,AQS,1,4.9,ppb,4,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
04/30/2024,AQS,1,13.5,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/01/2024,AQS,1,13,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/02/2024,AQS,1,13.4,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/03/2024,AQS,1,12.5,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/04/2024,AQS,1,7,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/05/2024,AQS,1,6.9,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/09/2024,AQS,1,6.7,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/10/2024,AQS,1,11.9,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/11/2024,AQS,1,7,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
05/12/2024,AQS,1,9.7,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),200,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
